website1,website2,name,description,location,type,city
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-restaurants.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/restaurants/bar-tapas/a/poi-eat/409092/1342297,Bar Tapas,A phalanx of 30 tapas – boquerones (anchovies) to octopus salad to garlic chicken – reports for duty behind glass along the bar of this convivial Iberian…,Munich,to_eat,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-restaurants.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/restaurants/ruff-s-burger-bbq/a/poi-eat/1519717/1342297,Ruff's Burger & BBQ,"Munich's obsession with putting a bit of fried meat between two buns is celebrated at this Schwabing joint, where the burgers are 100% Bavarian beef –…",Munich,to_eat,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-restaurants.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/restaurants/swagat/a/poi-eat/1139882/1342298,Swagat,"Swagat fills every nook of an intimate cellar space with Indian fabrics, cavorting Hindu gods and snow-white tablecloths. The curry is as hot as Bavarians…",Munich,to_eat,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-restaurants.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/restaurants/cafe-an-der-uni/a/poi-eat/409306/1342297,Cafe an der Uni,"Anytime is a good time to be at charismatic CADU. Enjoy breakfast (served until a hangover-friendly 10pm!), a cuppa Java or a Helles in the lovely garden…",Munich,to_eat,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-restaurants.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/restaurants/pommes-boutique/a/poi-eat/1209135/1342297,Pommes Boutique,"This funky decade-old lunch halt serves cheap-as-chips Belgian-style fries made from organic potatoes, 30-odd finger-licking dips to dunk them in, pulled…",Munich,to_eat,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-restaurants.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/restaurants/mc-mueller/a/poi-eat/409398/1342295,MC Mueller,"Retro '60s looks and triple duty as bar, DJ lounge and burger joint until the wee hours. Also has a small beer garden.",Munich,to_eat,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-restaurants.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/restaurants/sushi-soul/a/poi-eat/1070634/1342295,Sushi & Soul,This popular but pricey sushi joint serves up piscine morsels and creative cocktails to a Japanese-pop soundtrack.,Munich,to_eat,Munich
https://www.lonelyplanet.com/germany/munich/entertainment/fc-bayern-muenchen/a/poi-ent/409246/1320849,https://www.lonelyplanet.com/germany/munich/entertainment/fc-bayern-muenchen/a/poi-ent/409246/1320849,FC Bayern München,"Germany's most successful team both domestically and on a European level plays home games at the impressive Allianz Arena, built for the 2006 World Cup…",Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/bayerische-staatsoper/a/poi-ent/409242/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/bayerische-staatsoper/a/poi-ent/409242/1342295,Bayerische Staatsoper,"One of the world's best opera companies, the Bavarian State Opera performs to sell-out crowds at the Nationaltheater in the Residenz and puts the emphasis…",Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/bayerisches-staatsschauspiel/a/poi-ent/409538/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/bayerisches-staatsschauspiel/a/poi-ent/409538/1342295,Bayerisches Staatsschauspiel,"This leading ensemble has gone alternative in recent years, staging Shakespeare, Schiller and other tried-and-true playwrights in 21st-century garb and…",Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/muenchner-kammerspiele/a/poi-ent/1140840/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/muenchner-kammerspiele/a/poi-ent/1140840/1342295,Münchner Kammerspiele,"A venerable theatre with an edgy bent, the Kammerspiele delivers provocative interpretations of the classics as well as works by contemporary playwrights…",Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/entertainment/br-symphonieorchester/a/poi-ent/409542/1342298,https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/entertainment/br-symphonieorchester/a/poi-ent/409542/1342298,BR-Symphonieorchester,Charismatic Lithuanian maestro Mariss Jansons has rejuvenated this orchestra's playlist and often performs with its choir at such venues as the Gasteig…,Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/jazzbar-vogler/a/poi-ent/409098/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/jazzbar-vogler/a/poi-ent/409098/1342295,Jazzbar Vogler,"This intimate watering hole brings some of Munich's baddest cats to the stage. You never know who'll show up for Monday's jam session, and Tuesday to…",Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/entertainment/cafe-am-beethovenplatz/a/poi-ent/1140830/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/entertainment/cafe-am-beethovenplatz/a/poi-ent/1140830/1342300,Café am Beethovenplatz,"Downstairs at the Hotel Mariandl, this is Munich's oldest music cafe.  It has an eclectic menu of sounds ranging from bossa nova to piano to Italian…",Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/entertainment/deutsches-theater/a/poi-ent/409320/1342300,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/entertainment/deutsches-theater/a/poi-ent/409320/1342300,Deutsches Theater,"On wide and bustling Schwanthalerstrasse, Munich's answer to London's West End hosts touring road shows such as Dirty Dancing, The Gruffalo and Mamma Mia.",Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/entertainment/jazzclub-unterfahrt-im-einstein/a/poi-ent/409354/1342298,https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/entertainment/jazzclub-unterfahrt-im-einstein/a/poi-ent/409354/1342298,Jazzclub Unterfahrt im Einstein,"Join a diverse crowd at this long-established, intimate club for a mixed bag of acts ranging from old bebop to edgy experimental. The Sunday open-jam…",Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/entertainment/muenchner-philharmoniker/a/poi-ent/409582/1342298,https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/entertainment/muenchner-philharmoniker/a/poi-ent/409582/1342298,Münchner Philharmoniker,"Munich's premier orchestra regularly performs at the Gasteig Cultural Centre. Book tickets early, as performances usually sell out.",Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/entertainment/museum-lichtspiele/a/poi-ent/409410/1342298,https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/entertainment/museum-lichtspiele/a/poi-ent/409410/1342298,Museum-Lichtspiele,Cult cinema with wacky interior and screenings of the Rocky Horror Picture Show (11.10pm Friday and Saturday nights). Shows English-language movies.,Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/maxvorstadt/entertainment/muenchner-theater-fuer-kinder/a/poi-ent/1208955/1342296,https://www.lonelyplanet.com/germany/munich/maxvorstadt/entertainment/muenchner-theater-fuer-kinder/a/poi-ent/1208955/1342296,Münchner Theater für Kinder,At the Münchner Theater für Kinder budding thespians can enjoy fairy tales and children's classics à la Max & Moritz and Pinocchio.,Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/staatstheater-am-gaertnerplatz/a/poi-ent/409472/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/staatstheater-am-gaertnerplatz/a/poi-ent/409472/1342295,Staatstheater am Gärtnerplatz,"Spruced up to southern German standards for its 150th birthday in November 2015, this grand theatre specialises in light opera, musicals and dance.",Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/nationaltheater/a/poi-ent/409048/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/nationaltheater/a/poi-ent/409048/1342295,Nationaltheater,The Bayerische Staatsoper performs here. Buy tickets at regular outlets or at the box office.,Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/residenztheater/a/poi-ent/1140837/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/residenztheater/a/poi-ent/1140837/1342295,Residenztheater,The Bayerisches Staatsschauspiel performs at the Residenztheater.,Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/entertainment/gop-variete-theater/a/poi-ent/409374/1342298,https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/entertainment/gop-variete-theater/a/poi-ent/409374/1342298,GOP Varieté Theater,"Hosts a real jumble of acts and shows, from magicians to light comedies to musicals.",Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/maxvorstadt/entertainment/cinema/a/poi-ent/409520/1342296,https://www.lonelyplanet.com/germany/munich/maxvorstadt/entertainment/cinema/a/poi-ent/409520/1342296,Cinema,"Cult cinema with all films in English, all the time.",Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/nymphenburg-neuhausen-olympiapark/entertainment/ehc-muenchen/a/poi-ent/1270883/1342299,https://www.lonelyplanet.com/germany/munich/nymphenburg-neuhausen-olympiapark/entertainment/ehc-muenchen/a/poi-ent/1270883/1342299,EHC München,"It's not one of Germany's premier ice-hockey outfits, but EHC München's games at the Olympic ice rink are exciting spectacles nonetheless; the team…",Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/zentraler-kartenvorverkauf-marienplatz/a/poi-ent/1270864/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/zentraler-kartenvorverkauf-marienplatz/a/poi-ent/1270864/1342295,Zentraler Kartenvorverkauf – Marienplatz,One of the best places to buy tickets to cultural and sporting events. Located in the entrance to the U·STYLE Galeria Kaufhof clothes shop in Marienplatz…,Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/theater-im-marstall/a/poi-ent/1140839/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/theater-im-marstall/a/poi-ent/1140839/1342295,Theater im Marstall,The Bayerisches Staatsschauspiel performs at the Theater im Marstall behind the Nationaltheater.,Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/muenchen-ticket/a/poi-ent/1210051/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/muenchen-ticket/a/poi-ent/1210051/1342295,München Ticket,Tickets for cultural and sporting events in Munich are available from this office within the Neues Rathaus. Enter from Dienerstrasse.,Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/muenchner-marionettentheater/a/poi-ent/1208954/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/muenchner-marionettentheater/a/poi-ent/1208954/1342295,Münchner Marionettentheater,The adorable singing and dancing marionettes performing at the Münchner Marionettentheater have enthralled generations of wee ones.,Munich,to_entertain,Munich
https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/neues-haus/a/poi-ent/1522348/1342295,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/entertainment/neues-haus/a/poi-ent/1522348/1342295,Neues Haus,This glass cube hosts performances of the Münchner Kammerspiele.,Munich,to_entertain,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/hofbraeuhaus/a/poi-dri/409018/1342295,Hofbräuhaus,"Even if you don't like beer, every visitor to Munich should make a pilgrimage to the mothership of all beer halls, if only once. Within this major tourist…",Munich,night_life,Munich
https://lp-cms-production.imgix.net/2019-06/shutterstock_94653856.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/nightlife/augustiner-braeustuben/a/poi-dri/1209193/1342300,Augustiner Bräustuben,"Depending on the wind direction, the bitter-sweet aroma of hops envelops you as you approach this traditional beer hall inside the Augustiner brewery. The…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/maxvorstadt/nightlife/alter-simpl/a/poi-dri/409044/1342296,Alter Simpl,"Thomas Mann and Hermann Hesse used to knock 'em back at this well-scuffed and wood-panelled thirst parlour. A bookish ambience still pervades, making this…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/nightlife/chinesischer-turm/a/poi-dri/408996/1342297,Chinesischer Turm,This one's hard to ignore because of its English Garden location and pedigree as Munich's oldest beer garden (open since 1791). Camera-toting tourists and…,Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/nightlife/harry-klein/a/poi-dri/409340/1342300,Harry Klein,Follow the gold-lined passageway off Sonnenstrasse to what some regard as one of the best Elektro-clubs in the world. Nights here are an amazing alchemy…,Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/schumann-s-bar/a/poi-dri/1209210/1342295,Schumann's Bar,"Urbane and sophisticated, Schumann's shakes up Munich's nightlife with libational flights of fancy and an impressive range of concoctions. It's also good…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/pacha/a/poi-dri/1597439/1342295,Pacha,"One of a gaggle of clubs at Maximiliansplatz 5, this nightspot with its cherry logo is one of Munich's hottest nights out, with the DJs spinning their…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/milchundbar/a/poi-dri/1519958/1342295,MilchundBar,One of the hottest addresses in the city centre for those who like to spend the hours between supper and breakfast boogieing to an eclectic mix of…,Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/nightlife/waldwirtschaft-grosshesselohe/a/poi-dri/1209201/1320849,Waldwirtschaft Grosshesselohe,"One of Munich's nicest beer-garden oases, this one pumps Spaten beer to 2500 drinkers under shady chestnuts. There are idyllic views of the Isar valley…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/augustiner-grossgaststaette/a/poi-dri/408992/1342295,Augustiner-Grossgaststätte,This sprawling place has a less raucous atmosphere and superior food to the usual offerings. Altogether it’s a much more authentic example of an old-style…,Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/cafe-pini/a/poi-dri/1595925/1342295,Cafe Pini,"Bibite, panini, giornali (drinks, sandwiches, newspapers) is the holy trinity served up at this Italian cafe, which takes you back to the days of the…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/maxvorstadt/nightlife/augustiner-keller/a/poi-dri/409124/1342296,Augustiner Keller,"Every year this leafy 5000-seat beer garden, about 500m west of the Hauptbahnhof, buzzes with fairy-lit thirst-quenching activity from the first sign that…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/nymphenburg-neuhausen-olympiapark/nightlife/hirschgarten/a/poi-dri/409162/1342299,Hirschgarten,"The Everest of Munich beer gardens can seat up to 8000 Augustiner lovers, making it Bavaria's biggest – an accolade indeed. It's in a lovely spot in a…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/trachtenvogl/a/poi-dri/1209242/1342295,Trachtenvogl,"At night you'll have to shoehorn your way into this buzzy lair favoured by a chatty, boozy crowd of scenesters, artists and students. Daytimes are…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/nightlife/p1/a/poi-dri/409000/1342297,P1,"If you make it past the notorious face control at Munich's premier late spot, you'll encounter a crowd of Bundesliga reserve players, Q-list celebs and…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/nightlife/zum-flaucher/a/poi-dri/1209198/1320849,Zum Flaucher,This congenial restaurant-cum-beer garden in the Isar River meadows feels a like a microvacation from the city bustle. The spare ribs are fall-off-the…,Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/nightlife/schall-rauch/a/poi-dri/1595871/1342297,Schall & Rauch,"The few battered cafe chairs and vintage barstools get bagged quickly at this small, friendly, open-fronted bar, meaning drinkers often spill out onto…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/baader-cafe/a/poi-dri/409134/1342295,Baader Café,"Around since the mid-'80s, this literary think-and-drink place lures all sorts, from short skirts to tweed jackets, who linger over daytime coffees and…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/braunauer-hof/a/poi-dri/409042/1342295,Braunauer Hof,"Near the Isartor, drinkers can choose between the traditional Bavarian interior or the beer garden out the back, which enjoys a surprisingly tranquil…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/niederlassung/a/poi-dri/1503105/1342295,Niederlassung,"From Adler Dry to Zephyr, this gin joint stocks an impressive 80 varieties of juniper juice in an unpretentious setting filled with books and sofas and…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/nightlife/substanz/a/poi-dri/409474/1320849,Substanz,"About as alternative as things get in Munich, this low-key, beery lair gets feet moving with music ranging from house to indie to soul and brings out the…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/nightlife/biergarten-muffatwerk/a/poi-dri/1209196/1342298,Biergarten Muffatwerk,"Think of this one as a progressive beer garden with reggae instead of oompah, civilised imbibing instead of brainless guzzling, organic meats, fish and…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/cafe-cord/a/poi-dri/1209220/1342295,Café Cord,"Set back from busy Sonnenstrasse in a modern precinct, clean-cut Cord is a good stop for a light lunch or coffee, or an ideal first pit stop when…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/viktualienmarkt/a/poi-dri/1209170/1342295,Viktualienmarkt,"After a day of sightseeing or stocking up on tasty nibbles at the Viktualienmarkt, find a table at this chestnut-shaded beer garden surrounded by stalls,…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/nightlife/hirschau/a/poi-dri/409160/1342297,Hirschau,This mammoth beer garden in the northern half of the English Garden can seat 1700 quaffers and hosts live music almost every day in the summer months…,Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/haidhausen-lehel/nightlife/hofbraeukeller/a/poi-dri/1595790/1342298,Hofbräukeller,"One of the original beer halls, this wood-panelled, staunchly traditional tavern serves nine different types of the finest Hofbräu, including two alcohol…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/del-fiore/a/poi-dri/1519569/1342295,Del Fiore,"Come to this buzzing Italian coffeehouse, the only one with outdoor seating on the Gärtnerplatz, where there's standing room only from the first rays of…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/nightlife/cafe-zeitgeist/a/poi-dri/1259719/1342297,Cafe Zeitgeist,"Go with the zeitgeist and take a pew at this perfect spot where you can enjoy a hearty breakfast or pore over coffee and cake as you watch, from a shady…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/zephyr-bar/a/poi-dri/1503102/1342295,Zephyr Bar,"At one of Munich's best bars, Alex Schmaltz whips up courageous potions with unusual ingredients such as homemade cucumber-dill juice, sesame oil or…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/nightlife/optimolwerke/a/poi-dri/1209273/1320849,Optimolwerke,"Just behind Kultfabrik, Optimol is a real clubber's nirvana, with around 10 venues after dark. Latin lovers flock to Do Brasil, while Die Burg keeps the…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/rote-sonne/a/poi-dri/409444/1342295,Rote Sonne,"Named for a 1969 Munich cult movie starring it-girl Uschi Obermaier, the Red Sun is a fiery nirvana for fans of electronic sounds. A global roster of DJs…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/maxvorstadt/nightlife/eat-the-rich/a/poi-dri/1209227/1342296,Eat the Rich,"Strong cocktails served in half-litre glasses quickly loosen inhibitions at this sizzling nightspot, a great place to crash when the party's winding down…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/nymphenburg-neuhausen-olympiapark/nightlife/backstage/a/poi-dri/409280/1342299,Backstage,"Refreshingly nonmainstream, this groovetastic club has a chilled night beer garden and a shape-shifting line-up of punk, nu metal, hip-hop, dance hall and…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/westend-theresienwiese/nightlife/strom-club/a/poi-dri/1596335/1342300,Strom Club,"Indie rock, postpunk, and underground are the speciality of this industrial club near the Theresienwiese. Live bands, both local and international, and…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/nightlife/black-bean/a/poi-dri/1209237/1342297,Black Bean,"If you thought the only decent brew Bavarians could mash was beer, train your Arabica radar to this regional retort to Starbucks. The organic coffee gets…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/maxvorstadt/nightlife/ny-club/a/poi-dri/409422/1342296,NY Club,"After a move to near the Old Botanical Gardens, it's again 'Raining Men' at Munich's hottest gay dance temple, where you can party away with Ibiza-style…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/prosecco/a/poi-dri/1270888/1342295,Prosecco,"Fun venue for dancing, cruising and drinking that attracts a mixed bunch of party people with quirky decor and a cheesy mix of music (mostly '80s and…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/schwabing-the-englischer-garten/nightlife/seehaus/a/poi-dri/409208/1342297,Seehaus,"Situated on the shores of the English Garden's Kleinhesseloher See, the Seehaus has a family-friendly beer garden with an attached almost-upmarket…",Munich,night_life,Munich
https://lonelyplanetstatic.imgix.net/marketing/placeholders/placeholder-nightlife.jpg?auto=format&fit=crop&ar=1:1&q=75&w=1200,https://www.lonelyplanet.com/germany/munich/altstadt-residenz/nightlife/ochsengarten/a/poi-dri/409322/1342295,Ochsengarten,"The first bar to open in the Bavarian capital where you have to be clad in leather, rubber, lycra, neopren or other kinky attire to get in. Gay men only.",Munich,night_life,Munich
